gender,pf_o_att,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,imprace,go_out,sports,tvsports,exercise,art,hiking,reading,theater,movies,yoga,exphappy,expnum,attr1_1,fun1_1,sinc,intel,fun,amb,shar,match_es,satis_2,length,race_o_1.0,race_o_2.0,race_o_3.0,race_o_4.0,race_o_6.0,field_cd_1.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_10.0,field_cd_11.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,goal_1.0,goal_2.0,goal_3.0,goal_4.0,goal_5.0,goal_6.0,career_c_1.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_9.0,career_c_10.0,career_c_11.0,age_difference,attractiveness_difference,sincerity_difference,intelligence_difference,fun_difference,ambition_difference,shared_interest_difference
True,30,10,15,5,0.9364928007767633,-0.09816476437688745,-0.23273822900076732,-0.20449774974165263,-0.9901407329447941,0.2506200172791282,1,3,9,1,10,7,4,10,9,7,9,6,9,25,5,7,8,7,8,6,8,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2195255470341527,-0.6923513274972014,-1.2087540368524328,-0.46020603558435813,-0.5902571641234036,0.6563554264582155,-1.2620418349329576
True,20,15,15,10,-0.08979061124517539,-0.09816476437688745,0.41249038865920185,-1.2310298931422308,1.8006677250727965,-0.679271260295954,1,3,9,1,10,7,4,10,9,7,9,6,13,25,5,6,7,5,7,8,8,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2195255470341527,-0.11895083107850307,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,0.6563554264582155,1.1140000736217208
True,16,17,14,18,-0.6029323172561447,0.47655528869758074,-0.23273822900076732,-0.7177638214419417,-0.431979041341276,-0.679271260295954,1,3,9,1,10,7,4,10,9,7,9,6,12,25,5,6,8,6,7,8,8,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.545737862226088,-0.11895083107850307,0.11963073664395105,-0.46020603558435813,-0.5902571641234036,-0.6211322638349497,1.1140000736217208
True,10,15,10,10,-0.08979061124517539,-1.822324923600292,-1.5231954643207055,-0.7177638214419417,-1.5483024245483124,-0.679271260295954,1,3,9,1,10,7,4,10,9,7,9,6,11,25,5,5,6,6,6,5,8,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.545737862226088,-0.6923513274972014,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,0.017611581311632932,-0.668031357794288
True,25,25,5,0,0.42335109476579397,-0.6728848174513556,0.41249038865920185,0.30876832195863646,0.12618265026224212,0.2506200172791282,1,3,9,1,10,7,4,10,9,7,9,6,13,25,5,4,6,6,7,7,8,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10668676815778255,-1.2657518239158998,0.11963073664395105,0.28225615700677464,-0.5902571641234036,-1.2598761089815322,-0.668031357794288
True,0,25,25,0,-2.142357435289053,-1.822324923600292,-1.5231954643207055,-0.7177638214419417,-0.9901407329447941,-2.0741081766585774,7,1,6,2,8,9,2,9,4,7,2,4,5,24,14,9,8,7,9,8,9,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,1.0278501617588938,2.1122078968885267,1.0247183495979073,0.0213152475790296,1.2950992716047984,2.8960315050377297
True,25,10,5,20,-0.08979061124517539,-0.6728848174513556,-0.23273822900076732,-0.20449774974165263,0.12618265026224212,-0.679271260295954,7,1,6,2,8,9,2,9,4,7,2,4,8,24,14,7,7,2,6,3,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0853237137335883,-0.11895083107850307,-0.5445616501042408,-1.2026682281754908,1.244460070983896,-0.6211322638349497,-0.668031357794288
True,25,25,8,10,0.9364928007767633,-0.09816476437688745,-0.8779668466607364,-0.7177638214419417,-0.9901407329447941,-1.144216899083495,7,1,6,2,8,9,2,9,4,7,2,4,9,24,14,8,10,3,6,4,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10668676815778255,1.601250658177592,-0.5445616501042408,1.76718054218904,0.0213152475790296,-0.6211322638349497,-0.668031357794288
True,17,17,17,17,-0.08979061124517539,-0.6728848174513556,-0.8779668466607364,-0.20449774974165263,-0.431979041341276,0.2506200172791282,7,1,6,2,8,9,2,9,4,7,2,4,10,24,14,6,5,5,4,6,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-0.6923513274972014,-1.2087540368524328,-0.46020603558435813,-0.5902571641234036,0.017611581311632932,-1.2620418349329576
True,15,20,10,10,-0.08979061124517539,-1.2476048705258238,-0.8779668466607364,0.30876832195863646,-0.431979041341276,-0.2143256215084129,7,1,6,2,8,9,2,9,4,7,2,4,7,24,14,8,9,7,8,8,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,-0.6923513274972014,0.783823123392143,1.0247183495979073,-1.2018295758258368,0.017611581311632932,0.5199895964830512
True,22,10,14,10,-1.6292157292780833,-1.2476048705258238,-0.8779668466607364,-0.20449774974165263,-0.431979041341276,-1.6091625378710361,7,1,6,2,8,9,2,9,4,7,2,4,6,24,14,5,4,5,3,6,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,0.4544496653401953,-1.2087540368524328,0.28225615700677464,-0.5902571641234036,0.6563554264582155,1.1140000736217208
True,7,20,5,13,0.42335109476579397,1.6259953948465171,1.7029476239791401,-0.20449774974165263,-2.1064641161518303,1.6454569336417515,7,1,6,2,8,9,2,9,4,7,2,4,10,24,14,10,9,8,8,5,9,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.6923513274972014,-1.2087540368524328,-0.46020603558435813,0.0213152475790296,1.933843116751381,1.1140000736217208
True,15,19,17,12,0.42335109476579397,-2.9717650297492284,0.41249038865920185,0.8220343936589255,-0.9901407329447941,0.7155656560666693,7,1,6,2,8,9,2,9,4,7,2,4,8,24,14,10,10,10,10,10,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,0.4544496653401953,4.104785057133102,0.28225615700677464,0.0213152475790296,1.933843116751381,0.5199895964830512
True,19,14,13,15,0.42335109476579397,-0.09816476437688745,0.41249038865920185,0.30876832195863646,0.6843443418657602,0.2506200172791282,7,1,6,2,8,9,2,9,4,7,2,4,9,24,14,7,8,7,5,6,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,-1.2087540368524328,-1.2026682281754908,-1.2018295758258368,0.6563554264582155,-1.2620418349329576
True,15,20,15,10,0.9364928007767633,1.6259953948465171,1.057719006319171,0.8220343936589255,0.12618265026224212,1.1805112948542105,7,1,6,2,8,9,2,9,4,7,2,4,7,24,14,10,9,7,5,8,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-1.2657518239158998,-1.2087540368524328,-1.2026682281754908,-0.5902571641234036,0.017611581311632932,-1.2620418349329576
True,10,20,0,10,0.42335109476579397,-0.09816476437688745,0.41249038865920185,0.8220343936589255,0.12618265026224212,0.2506200172791282,7,1,6,2,8,9,2,9,4,7,2,4,9,24,14,6,7,3,6,6,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,-0.11895083107850307,-0.5445616501042408,-0.46020603558435813,1.8560324826863293,-0.6211322638349497,-1.2620418349329576
True,20,10,20,10,-0.6029323172561447,1.051275341772049,-0.23273822900076732,0.30876832195863646,0.12618265026224212,-1.144216899083495,7,1,6,2,8,9,2,9,4,7,2,4,2,24,14,5,7,8,7,8,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,0.4544496653401953,1.4480155101403347,-1.2026682281754908,-0.5902571641234036,-1.2598761089815322,1.7080105507603904
True,15,20,5,20,-0.6029323172561447,-0.6728848174513556,-0.23273822900076732,-0.20449774974165263,-0.431979041341276,0.2506200172791282,7,1,6,2,8,9,2,9,4,7,2,4,6,24,14,9,6,8,5,7,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,0.4544496653401953,0.783823123392143,-0.46020603558435813,0.0213152475790296,-0.6211322638349497,-0.668031357794288
True,15,10,15,10,-0.08979061124517539,-1.2476048705258238,0.41249038865920185,-1.2310298931422308,-0.431979041341276,1.1805112948542105,7,1,6,2,8,9,2,9,4,7,2,4,9,24,14,4,6,2,3,4,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7591113985416531,0.4544496653401953,-0.5445616501042408,0.28225615700677464,0.0213152475790296,0.6563554264582155,1.1140000736217208
True,25,25,0,10,-1.116074023267114,-0.6728848174513556,-0.23273822900076732,-0.7177638214419417,-1.5483024245483124,-2.0741081766585774,7,1,6,2,8,9,2,9,4,7,2,4,6,24,14,9,6,5,4,3,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,1.601250658177592,0.783823123392143,-0.46020603558435813,-1.2018295758258368,-1.2598761089815322,-0.07402088065561839
True,20,15,10,15,-0.6029323172561447,-0.6728848174513556,-0.8779668466607364,-0.20449774974165263,0.12618265026224212,0.2506200172791282,7,1,6,2,8,9,2,9,4,7,2,4,1,24,14,8,3,5,3,4,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-1.2657518239158998,0.11963073664395105,1.0247183495979073,-0.5902571641234036,1.2950992716047984,-0.07402088065561839
True,30,10,15,5,0.42335109476579397,0.47655528869758074,1.057719006319171,0.30876832195863646,0.6843443418657602,1.1805112948542105,7,1,6,2,8,9,2,9,4,7,2,4,8,24,14,9,8,8,7,7,9,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,-0.6923513274972014,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,-0.6211322638349497,-0.668031357794288
True,20,15,15,10,-0.08979061124517539,0.47655528869758074,1.057719006319171,-0.20449774974165263,0.6843443418657602,-1.144216899083495,7,1,6,2,8,9,2,9,4,7,2,4,6,24,14,10,8,9,7,8,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,0.4544496653401953,0.11963073664395105,-0.46020603558435813,0.6328876592814628,-0.6211322638349497,1.7080105507603904
True,16,17,14,18,0.42335109476579397,-0.09816476437688745,0.41249038865920185,0.30876832195863646,-0.431979041341276,1.1805112948542105,7,1,6,2,8,9,2,9,4,7,2,4,4,24,14,9,8,7,5,5,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,-1.2657518239158998,0.11963073664395105,-1.2026682281754908,-1.2018295758258368,-0.6211322638349497,0.5199895964830512
True,10,15,10,10,-1.116074023267114,-1.822324923600292,-0.23273822900076732,-1.2310298931422308,-1.5483024245483124,-0.2143256215084129,7,1,6,2,8,9,2,9,4,7,2,4,6,24,14,4,4,9,8,8,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,0.4544496653401953,-1.2087540368524328,1.0247183495979073,1.8560324826863293,1.2950992716047984,0.5199895964830512
True,25,25,5,0,-0.08979061124517539,0.47655528869758074,1.057719006319171,0.30876832195863646,0.6843443418657602,0.2506200172791282,7,1,6,2,8,9,2,9,4,7,2,4,8,24,14,6,5,6,8,6,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.6923513274972014,0.11963073664395105,1.76718054218904,-0.5902571641234036,-1.2598761089815322,-1.2620418349329576
True,0,25,25,0,-2.142357435289053,-3.546485082823697,-4.104109934960582,-2.770828108243098,1.2425060334692783,-0.2143256215084129,1,5,10,6,10,8,10,8,7,8,2,5,9,60,20,8,7,6,5,3,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,1.0278501617588938,3.4405926703849103,3.2521049273713056,1.8560324826863293,1.2950992716047984,-0.07402088065561839
True,25,10,5,20,0.42335109476579397,-0.09816476437688745,0.41249038865920185,0.8220343936589255,0.12618265026224212,-0.2143256215084129,1,5,10,6,10,8,10,8,7,8,2,5,4,60,20,7,7,5,6,6,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4115360289255234,-0.11895083107850307,-1.2087540368524328,-0.46020603558435813,0.6328876592814628,-0.6211322638349497,-0.668031357794288
True,25,25,8,10,1.4496345067877325,-1.2476048705258238,0.41249038865920185,0.30876832195863646,-0.9901407329447941,-0.679271260295954,1,5,10,6,10,8,10,8,7,8,2,5,5,60,20,7,7,6,6,2,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,0.4544496653401953,0.11963073664395105,-0.46020603558435813,-0.5902571641234036,-0.6211322638349497,-0.07402088065561839
True,17,17,17,17,-0.08979061124517539,-0.6728848174513556,-0.8779668466607364,-0.20449774974165263,-0.431979041341276,0.2506200172791282,1,5,10,6,10,8,10,8,7,8,2,5,1,60,20,6,6,4,5,3,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,-1.2087540368524328,-1.2026682281754908,0.0213152475790296,-0.6211322638349497,0.5199895964830512
True,15,20,10,10,-0.08979061124517539,-0.6728848174513556,-0.8779668466607364,-0.20449774974165263,0.12618265026224212,-0.679271260295954,1,5,10,6,10,8,10,8,7,8,2,5,0,60,20,7,7,7,7,9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.6923513274972014,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,-1.2598761089815322,1.7080105507603904
True,22,10,14,10,-0.6029323172561447,-0.6728848174513556,-0.8779668466607364,-0.20449774974165263,-0.431979041341276,0.7155656560666693,1,5,10,6,10,8,10,8,7,8,2,5,0,60,20,6,6,6,5,8,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.11895083107850307,-1.2087540368524328,-1.2026682281754908,-1.2018295758258368,-0.6211322638349497,-0.668031357794288
True,7,20,5,13,0.9364928007767633,1.051275341772049,1.7029476239791401,-0.7177638214419417,-1.5483024245483124,1.6454569336417515,1,5,10,6,10,8,10,8,7,8,2,5,1,60,20,7,8,8,8,6,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-1.2657518239158998,0.11963073664395105,0.28225615700677464,0.6328876592814628,1.2950992716047984,0.5199895964830512
True,15,19,17,12,0.42335109476579397,-2.3970449766747604,1.7029476239791401,1.8485665370595037,0.12618265026224212,0.7155656560666693,1,5,10,6,10,8,10,8,7,8,2,5,4,60,20,8,8,9,6,10,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-0.6923513274972014,2.1122078968885267,0.28225615700677464,-0.5902571641234036,-0.6211322638349497,0.5199895964830512
True,19,14,13,15,1.4496345067877325,1.051275341772049,1.7029476239791401,1.8485665370595037,0.6843443418657602,-1.144216899083495,1,5,10,6,10,8,10,8,7,8,2,5,8,60,20,8,8,8,7,4,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,-0.11895083107850307,-0.5445616501042408,0.28225615700677464,0.0213152475790296,-0.6211322638349497,-0.668031357794288
True,15,20,15,10,0.9364928007767633,0.47655528869758074,0.41249038865920185,0.8220343936589255,0.12618265026224212,0.2506200172791282,1,5,10,6,10,8,10,8,7,8,2,5,6,60,20,7,7,7,5,7,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.11895083107850307,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,0.017611581311632932,-0.668031357794288
True,10,20,0,10,0.9364928007767633,-0.09816476437688745,0.41249038865920185,0.30876832195863646,-0.431979041341276,0.7155656560666693,1,5,10,6,10,8,10,8,7,8,2,5,2,60,20,5,5,5,7,4,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10668676815778255,0.4544496653401953,0.11963073664395105,1.0247183495979073,0.0213152475790296,-0.6211322638349497,0.5199895964830512
True,20,10,20,10,0.9364928007767633,0.47655528869758074,0.41249038865920185,0.8220343936589255,0.6843443418657602,-2.539053815446118,1,5,10,6,10,8,10,8,7,8,2,5,2,60,20,8,7,8,4,3,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.11895083107850307,-1.2087540368524328,-0.46020603558435813,-1.2018295758258368,1.2950992716047984,0.5199895964830512
True,15,20,5,20,-0.08979061124517539,-0.6728848174513556,-0.23273822900076732,0.30876832195863646,-0.431979041341276,0.2506200172791282,1,5,10,6,10,8,10,8,7,8,2,5,3,60,20,6,7,7,7,4,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,-1.2087540368524328,-1.2026682281754908,-1.2018295758258368,-0.6211322638349497,-0.07402088065561839
True,15,10,15,10,-0.6029323172561447,-0.6728848174513556,-0.8779668466607364,-0.7177638214419417,-0.431979041341276,-0.679271260295954,1,5,10,6,10,8,10,8,7,8,2,5,3,60,20,8,7,5,9,3,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0853237137335883,-1.2657518239158998,0.11963073664395105,-0.46020603558435813,-1.2018295758258368,0.6563554264582155,-0.668031357794288
True,25,25,0,10,-1.116074023267114,0.47655528869758074,-0.8779668466607364,-1.2310298931422308,-2.1064641161518303,-0.679271260295954,1,5,10,6,10,8,10,8,7,8,2,5,4,60,20,7,7,7,8,6,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,0.4544496653401953,-0.5445616501042408,-0.46020603558435813,0.6328876592814628,1.933843116751381,-0.07402088065561839
True,20,15,10,15,-0.08979061124517539,-0.6728848174513556,-1.5231954643207055,-0.7177638214419417,-0.431979041341276,0.2506200172791282,1,5,10,6,10,8,10,8,7,8,2,5,1,60,20,8,7,7,8,7,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,0.11963073664395105,0.28225615700677464,0.0213152475790296,0.017611581311632932,-0.668031357794288
True,30,10,15,5,0.42335109476579397,0.47655528869758074,1.057719006319171,-0.20449774974165263,0.6843443418657602,0.7155656560666693,1,5,10,6,10,8,10,8,7,8,2,5,0,60,20,8,8,8,8,8,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.11895083107850307,-1.2087540368524328,-0.46020603558435813,0.0213152475790296,-1.2598761089815322,-0.668031357794288
True,20,15,15,10,0.9364928007767633,-0.09816476437688745,-0.23273822900076732,-0.20449774974165263,0.12618265026224212,0.7155656560666693,1,5,10,6,10,8,10,8,7,8,2,5,4,60,20,8,7,8,7,2,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.6923513274972014,-0.5445616501042408,-1.2026682281754908,0.0213152475790296,-1.2598761089815322,1.7080105507603904
True,16,17,14,18,-0.6029323172561447,-0.6728848174513556,-0.23273822900076732,-0.20449774974165263,0.12618265026224212,0.7155656560666693,1,5,10,6,10,8,10,8,7,8,2,5,1,60,20,7,8,7,9,7,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,-0.11895083107850307,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,0.017611581311632932,-1.2620418349329576
True,10,15,10,10,-0.08979061124517539,-1.2476048705258238,-0.23273822900076732,-0.7177638214419417,-0.431979041341276,-0.2143256215084129,1,5,10,6,10,8,10,8,7,8,2,5,2,60,20,6,6,8,9,6,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,-1.2657518239158998,-0.5445616501042408,-0.46020603558435813,0.6328876592814628,0.6563554264582155,-0.668031357794288
True,25,25,5,0,0.42335109476579397,-0.09816476437688745,0.41249038865920185,0.30876832195863646,0.6843443418657602,0.7155656560666693,1,5,10,6,10,8,10,8,7,8,2,5,5,60,20,6,6,6,6,5,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-1.2657518239158998,-0.5445616501042408,0.28225615700677464,-0.5902571641234036,0.017611581311632932,-0.07402088065561839
True,0,25,25,0,-2.655499141300022,-2.9717650297492284,0.41249038865920185,-2.770828108243098,0.6843443418657602,-2.0741081766585774,1,1,8,1,5,9,9,9,7,9,1,8,1,25,25,7,8,7,8,8,3,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10668676815778255,2.1746511545962903,2.1122078968885267,-1.2026682281754908,2.4676048943887623,-1.2598761089815322,2.8960315050377297
True,25,10,5,20,-0.6029323172561447,-0.6728848174513556,-0.8779668466607364,-0.7177638214419417,0.12618265026224212,0.2506200172791282,1,1,8,1,5,9,9,9,7,9,1,8,0,25,25,7,7,5,8,3,3,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,-0.5445616501042408,-0.46020603558435813,-1.2018295758258368,-0.6211322638349497,0.5199895964830512
True,25,25,8,10,-1.116074023267114,-1.2476048705258238,-1.5231954643207055,-2.257562036542809,-0.9901407329447941,-1.6091625378710361,1,1,8,1,5,9,9,9,7,9,1,8,9,25,25,6,8,7,8,3,3,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.063960659309394,-0.11895083107850307,-0.5445616501042408,1.0247183495979073,1.8560324826863293,0.6563554264582155,-0.668031357794288
True,17,17,17,17,-0.6029323172561447,-1.2476048705258238,-1.5231954643207055,-0.7177638214419417,-0.9901407329447941,-0.2143256215084129,1,1,8,1,5,9,9,9,7,9,1,8,7,25,25,6,5,5,5,2,3,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7591113985416531,-0.11895083107850307,-0.5445616501042408,-1.2026682281754908,-1.2018295758258368,-1.2598761089815322,0.5199895964830512
True,15,20,10,10,-1.116074023267114,-0.09816476437688745,-0.23273822900076732,-1.2310298931422308,-0.431979041341276,0.2506200172791282,1,1,8,1,5,9,9,9,7,9,1,8,7,25,25,7,8,7,8,3,3,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4115360289255234,1.0278501617588938,-1.2087540368524328,-0.46020603558435813,0.6328876592814628,0.017611581311632932,0.5199895964830512
